commit,file,MI_Before,MI_After,CC_Before,CC_After,LOC_Before,LOC_After,MI_Change,CC_Change,LOC_Change,Semantic_Similarity,Token_Similarity,Semantic_Class,Token_Class,Classes_Agree
482080e034fc3ba2a5506ad48cefe4f8f3b85e6b,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9996063709259031,0.25406637407730703,Minor,Major,NO
482080e034fc3ba2a5506ad48cefe4f8f3b85e6b,pdf2zh/converter.py,14.964486929349063,14.766020952957579,135.0,135.0,1293.0,1292.0,-0.19846597639148303,0.0,-1.0,1.0,0.982128170362737,Minor,Minor,YES
482080e034fc3ba2a5506ad48cefe4f8f3b85e6b,pdf2zh/pdfinterp.py,5.739747857729298,5.739747857729298,228.0,228.0,1051.0,1051.0,0.0,0.0,0.0,0.9999999403953551,0.9973552302205251,Minor,Minor,YES
7fa544040059219e143455543f95c242ccb105dd,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.999616146087646,0.25406637407730703,Minor,Major,NO
7fa544040059219e143455543f95c242ccb105dd,pdf2zh/converter.py,14.766020952957579,14.758675694138667,135.0,135.0,1292.0,1292.0,-0.007345258818912,0.0,0.0,1.0,0.999309153578067,Minor,Minor,YES
b8d5854bb0c53693cb401ff2d95757c4023fe658,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9994602203369141,0.25406637407730703,Minor,Major,NO
b8d5854bb0c53693cb401ff2d95757c4023fe658,pdf2zh/converter.py,14.758675694138667,14.705210272414368,135.0,135.0,1292.0,1296.0,-0.053465421724299,0.0,4.0,1.0,0.9939440882085391,Minor,Minor,YES
b8d5854bb0c53693cb401ff2d95757c4023fe658,pdf2zh/high_level.py,63.212904904107035,63.067315151134935,23.0,23.0,273.0,277.0,-0.145589752972099,0.0,4.0,0.9999563097953791,0.985962771106601,Minor,Minor,YES
b8d5854bb0c53693cb401ff2d95757c4023fe658,pdf2zh/pdf2zh.py,48.89597601731163,48.253382561470325,19.0,19.0,189.0,205.0,-0.642593455841307,0.0,16.0,1.000000119209289,0.9314854448573281,Minor,Minor,YES
c90bf830aec08fe1c71495785158b935141b861b,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9996083974838251,0.25406637407730703,Minor,Major,NO
c90bf830aec08fe1c71495785158b935141b861b,pdf2zh/converter.py,14.705210272414368,14.676954590924987,135.0,135.0,1296.0,1296.0,-0.028255681489380003,0.0,0.0,1.0,0.9960827188468141,Minor,Minor,YES
83e3a940f173292691c376943c73989c1450bd31,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.999682605266571,0.25406637407730703,Minor,Major,NO
83e3a940f173292691c376943c73989c1450bd31,pdf2zh/converter.py,14.676954590924987,14.658478792621073,135.0,135.0,1296.0,1299.0,-0.018475798303914,0.0,3.0,1.0,0.9979419628916191,Minor,Minor,YES
4914bd95c4b5a7e66d0e14ada8e2267bcf23ca96,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9996448159217831,0.25406637407730703,Minor,Major,NO
4914bd95c4b5a7e66d0e14ada8e2267bcf23ca96,pdf2zh/converter.py,14.658478792621073,14.704890148895945,135.0,135.0,1299.0,1300.0,0.046411356274871,0.0,1.0,1.0,0.9979428469160081,Minor,Minor,YES
2075f82143ef969e01a853a8156420ee645fa73e,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9996004104614251,0.25406637407730703,Minor,Major,NO
2075f82143ef969e01a853a8156420ee645fa73e,pdf2zh/converter.py,14.704890148895945,14.072976068367756,135.0,135.0,1300.0,1305.0,-0.6319140805281881,0.0,5.0,1.0,0.9773563700536491,Minor,Minor,YES
2075f82143ef969e01a853a8156420ee645fa73e,pdf2zh/pdfinterp.py,5.739747857729298,6.613229728558269,228.0,226.0,1051.0,1051.0,0.8734818708289711,-2.0,0.0,0.9999999403953551,0.9958920124429531,Minor,Minor,YES
d263c9a837ceabed77853b682e1b6f6ea4067555,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9996861815452571,0.25406637407730703,Minor,Major,NO
d263c9a837ceabed77853b682e1b6f6ea4067555,pdf2zh/converter.py,14.072976068367756,13.983907121569594,135.0,135.0,1305.0,1305.0,-0.089068946798162,0.0,0.0,1.0,0.997483133637818,Minor,Minor,YES
43dde7662084e58d7a9f55601cfb195d41006dc4,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9997280240058891,0.25406637407730703,Minor,Major,NO
43dde7662084e58d7a9f55601cfb195d41006dc4,pdf2zh/converter.py,13.983907121569594,13.95909759938425,135.0,135.0,1305.0,1305.0,-0.024809522185343002,0.0,0.0,1.0,0.9987762036986441,Minor,Minor,YES
bd5952cecbfa4f022837186edd4f61daa09dc97c,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9990206360816951,0.25406637407730703,Minor,Major,NO
bd5952cecbfa4f022837186edd4f61daa09dc97c,pdf2zh/converter.py,13.95909759938425,13.95909759938425,135.0,135.0,1305.0,1305.0,0.0,0.0,0.0,1.0,0.9975549742490191,Minor,Minor,YES
6836412f34195c525ba84e85f0ebedfdd66c13ea,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.999605417251586,0.25406637407730703,Minor,Major,NO
6836412f34195c525ba84e85f0ebedfdd66c13ea,pdf2zh/converter.py,13.95909759938425,13.956720040970781,135.0,135.0,1305.0,1305.0,-0.002377558413469,0.0,0.0,1.0,0.996603025049089,Minor,Minor,YES
6d9ef55de7ad2d2be38c34f19ecd43af5c194ac9,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9995944499969481,0.25406637407730703,Minor,Major,NO
6d9ef55de7ad2d2be38c34f19ecd43af5c194ac9,pdf2zh/converter.py,13.956720040970781,13.963837706210944,135.0,135.0,1305.0,1306.0,0.007117665240162001,0.0,1.0,1.0,0.9946471686811381,Minor,Minor,YES
7017e94b2f8f06f59bde0409d7c71f864b163cef,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9995557069778441,0.25406637407730703,Minor,Major,NO
7017e94b2f8f06f59bde0409d7c71f864b163cef,pdf2zh/converter.py,13.963837706210944,13.963837706210944,135.0,135.0,1306.0,1306.0,0.0,0.0,0.0,1.0,0.9993224471927051,Minor,Minor,YES
4221ed7e01a878f719306c0363974bb03892965c,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.999621987342834,0.25406637407730703,Minor,Major,NO
4221ed7e01a878f719306c0363974bb03892965c,pdf2zh/converter.py,13.963837706210944,14.402230667658756,135.0,135.0,1306.0,1322.0,0.43839296144781204,0.0,16.0,1.0,0.973094771158659,Minor,Minor,YES
722e01ed0ffef299fcd62d0c011758d755a45cff,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.999663054943084,0.25406637407730703,Minor,Major,NO
722e01ed0ffef299fcd62d0c011758d755a45cff,pdf2zh/converter.py,14.402230667658756,14.560732528980697,135.0,135.0,1322.0,1321.0,0.15850186132194102,0.0,-1.0,1.0,0.9963464844519611,Minor,Minor,YES
722e01ed0ffef299fcd62d0c011758d755a45cff,pdf2zh/pdfinterp.py,6.613229728558269,6.687569457843806,226.0,226.0,1051.0,1052.0,0.074339729285537,0.0,1.0,0.9999999403953551,0.9953246254215921,Minor,Minor,YES
d1e561821d64cffe100a1bc04f7682e8f0914afd,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9996953010559081,0.25406637407730703,Minor,Major,NO
d1e561821d64cffe100a1bc04f7682e8f0914afd,pdf2zh/converter.py,14.560732528980697,14.509790177305073,135.0,135.0,1321.0,1321.0,-0.050942351675624005,0.0,0.0,1.0,0.9974081251930681,Minor,Minor,YES
d1e561821d64cffe100a1bc04f7682e8f0914afd,pdf2zh/pdfinterp.py,6.687569457843806,6.055791105271115,226.0,231.0,1052.0,1063.0,-0.6317783525726911,5.0,11.0,0.9999191761016841,0.9856923713952741,Minor,Minor,YES
eb700c4a5be8c5623b6f7dcdaa0e0904cb8461d1,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9995977878570551,0.25406637407730703,Minor,Major,NO
eb700c4a5be8c5623b6f7dcdaa0e0904cb8461d1,pdf2zh/converter.py,14.509790177305073,14.661784224882156,135.0,135.0,1321.0,1322.0,0.151994047577083,0.0,1.0,1.0,0.99589283471205,Minor,Minor,YES
eb700c4a5be8c5623b6f7dcdaa0e0904cb8461d1,pdf2zh/pdfinterp.py,6.055791105271115,6.195577689671491,231.0,231.0,1063.0,1065.0,0.139786584400376,0.0,2.0,1.0,0.9958199409221701,Minor,Minor,YES
eb7d93c63ecb48928dd5a02d11542fec556aa170,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.99967360496521,0.25406637407730703,Minor,Major,NO
eb7d93c63ecb48928dd5a02d11542fec556aa170,pdf2zh/converter.py,14.661784224882156,14.661784224882156,135.0,135.0,1322.0,1322.0,0.0,0.0,0.0,1.0,0.9993375288638651,Minor,Minor,YES
edb5b30f609c1454edfa8d5900c3b12b72b4bee2,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9997142553329461,0.25406637407730703,Minor,Major,NO
edb5b30f609c1454edfa8d5900c3b12b72b4bee2,pdf2zh/converter.py,14.661784224882156,13.93414408547573,135.0,141.0,1322.0,1338.0,-0.727640139406426,6.0,16.0,0.9999619722366331,0.9842495056093271,Minor,Minor,YES
edb5b30f609c1454edfa8d5900c3b12b72b4bee2,setup.py,75.42417966846843,75.42417966846843,0.0,0.0,39.0,39.0,0.0,0.0,0.0,0.9995558857917781,0.962524831784985,Minor,Minor,YES
acea685986f839606859efb736deee512c4c3efd,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9990373849868771,0.25406637407730703,Minor,Major,NO
acea685986f839606859efb736deee512c4c3efd,pdf2zh/converter.py,13.93414408547573,13.822827753912508,141.0,141.0,1338.0,1339.0,-0.111316331563221,0.0,1.0,0.9999997019767761,0.9963431433520321,Minor,Minor,YES
acea685986f839606859efb736deee512c4c3efd,pdf2zh/high_level.py,63.067315151134935,66.30782137620348,23.0,19.0,277.0,255.0,3.2405062250685432,-4.0,-22.0,1.0,0.939569515807353,Minor,Minor,YES
acea685986f839606859efb736deee512c4c3efd,pdf2zh/pdf2zh.py,48.253382561470325,45.09080795621161,19.0,26.0,205.0,219.0,-3.162574605258712,7.0,14.0,1.000000119209289,0.8949166186132461,Minor,Minor,YES
acea685986f839606859efb736deee512c4c3efd,pdf2zh/pdfinterp.py,6.195577689671491,5.559092311689938,231.0,233.0,1065.0,1069.0,-0.636485377981552,2.0,4.0,1.0,0.986147871594471,Minor,Minor,YES
acea685986f839606859efb736deee512c4c3efd,pdf2zh/utils.py,24.76444182052368,24.76444182052368,126.0,126.0,819.0,819.0,0.0,0.0,0.0,1.0,0.9989477002480831,Minor,Minor,YES
72f2c608e2b85cf6ce7b7d2a447fd0439b2d3c04,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9996045827865601,0.25406637407730703,Minor,Major,NO
72f2c608e2b85cf6ce7b7d2a447fd0439b2d3c04,pdf2zh/high_level.py,66.30782137620348,66.46186828567559,19.0,19.0,255.0,254.0,0.15404690947211402,0.0,-1.0,0.999846577644348,0.994613428520102,Minor,Minor,YES
72f2c608e2b85cf6ce7b7d2a447fd0439b2d3c04,pdf2zh/pdfcompiler.py,63.230667889136434,,4.0,,17.0,,,,,,0.0,Major,Major,YES
72f2c608e2b85cf6ce7b7d2a447fd0439b2d3c04,pdf2zh/pdfinterp.py,5.559092311689938,5.403608024033589,233.0,233.0,1069.0,1074.0,-0.155484287656349,0.0,5.0,0.9998618960380551,0.9927684489199131,Minor,Minor,YES
29df2ce82d9bbd01800e5041652a13725bdf6460,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9996169805526731,0.25406637407730703,Minor,Major,NO
29df2ce82d9bbd01800e5041652a13725bdf6460,pdf2zh/converter.py,13.822827753912508,13.822827753912508,141.0,141.0,1339.0,1339.0,0.0,0.0,0.0,0.9999997019767761,0.99934704526617,Minor,Minor,YES
29df2ce82d9bbd01800e5041652a13725bdf6460,pdf2zh/pdfinterp.py,5.403608024033589,5.403608024033589,233.0,233.0,1074.0,1074.0,0.0,0.0,0.0,1.0,0.998280985924721,Minor,Minor,YES
963315d2fbc131d55bbf6ebd334d1fd6adf9c27d,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9995452761650081,0.25406637407730703,Minor,Major,NO
963315d2fbc131d55bbf6ebd334d1fd6adf9c27d,pdf2zh/converter.py,13.822827753912508,13.285965729373226,141.0,141.0,1339.0,1325.0,-0.536862024539281,0.0,-14.0,0.9999079704284661,0.973770973012509,Minor,Minor,YES
963315d2fbc131d55bbf6ebd334d1fd6adf9c27d,pdf2zh/high_level.py,66.46186828567559,63.583064283093684,19.0,22.0,254.0,263.0,-2.878804002581908,3.0,9.0,0.9999999403953551,0.969526664004932,Minor,Minor,YES
963315d2fbc131d55bbf6ebd334d1fd6adf9c27d,pdf2zh/pdf2zh.py,45.09080795621161,44.97915111121739,26.0,26.0,219.0,221.0,-0.11165684499422202,0.0,2.0,0.9997276067733761,0.973180709779847,Minor,Minor,YES
963315d2fbc131d55bbf6ebd334d1fd6adf9c27d,setup.py,75.42417966846843,75.42417966846843,0.0,0.0,39.0,39.0,0.0,0.0,0.0,0.999940395355224,0.962524831784985,Minor,Minor,YES
257f153628ab073403cbb1b168dd7d97389626f4,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.999652028083801,0.25406637407730703,Minor,Major,NO
257f153628ab073403cbb1b168dd7d97389626f4,pdf2zh/converter.py,13.285965729373226,13.760399737622997,141.0,141.0,1325.0,1333.0,0.47443400824977106,0.0,8.0,1.000000119209289,0.991671812624735,Minor,Minor,YES
4d47beb7964b954c7a3e37ce0fd245edbec20a32,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9995517730712891,0.25406637407730703,Minor,Major,NO
4d47beb7964b954c7a3e37ce0fd245edbec20a32,pdf2zh/converter.py,13.760399737622997,13.849746332437206,141.0,141.0,1333.0,1288.0,0.08934659481420901,0.0,-45.0,1.000000119209289,0.9236931130561641,Minor,Minor,YES
4d47beb7964b954c7a3e37ce0fd245edbec20a32,pdf2zh/high_level.py,63.583064283093684,60.569168637194934,22.0,23.0,263.0,268.0,-3.013895645898749,1.0,5.0,0.9999999403953551,0.972249106073174,Minor,Minor,YES
af86fbbac83eee7960bed030d66f816ecd3cf429,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9994590282440181,0.25406637407730703,Minor,Major,NO
af86fbbac83eee7960bed030d66f816ecd3cf429,pdf2zh/converter.py,13.849746332437206,13.551509062981655,141.0,141.0,1288.0,1288.0,-0.298237269455551,0.0,0.0,1.000000119209289,0.9924670821835521,Minor,Minor,YES
124ce13893e8ad78d2b7ed7555b22e36bb7460bb,pdf2zh/converter.py,13.551509062981655,13.50606850973436,141.0,141.0,1288.0,1288.0,-0.045440553247294006,0.0,0.0,1.000000119209289,0.9957118419938591,Minor,Minor,YES
40b0560bd214fa39d39af89c243b106f453fcdae,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9995431303977961,0.25406637407730703,Minor,Major,NO
40b0560bd214fa39d39af89c243b106f453fcdae,pdf2zh/converter.py,13.50606850973436,13.547705515678384,141.0,141.0,1288.0,1288.0,0.041637005944023,0.0,0.0,1.000000119209289,0.9963301466563941,Minor,Minor,YES
3739721285b580654d119518212e0173668b2eae,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9996897578239441,0.25406637407730703,Minor,Major,NO
3739721285b580654d119518212e0173668b2eae,pdf2zh/converter.py,13.547705515678384,13.547705515678384,141.0,141.0,1288.0,1288.0,0.0,0.0,0.0,1.000000119209289,0.9993076229338661,Minor,Minor,YES
3739721285b580654d119518212e0173668b2eae,pdf2zh/high_level.py,60.569168637194934,60.22269575169061,23.0,23.0,268.0,271.0,-0.34647288550432603,0.0,3.0,0.9999999403953551,0.993976931305904,Minor,Minor,YES
5c0434a62f4cc983a41351249550817a6113f445,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9997208714485161,0.25406637407730703,Minor,Major,NO
5c0434a62f4cc983a41351249550817a6113f445,pdf2zh/converter.py,13.547705515678384,13.547705515678384,141.0,141.0,1288.0,1288.0,0.0,0.0,0.0,1.000000119209289,0.9972299139146801,Minor,Minor,YES
5c0434a62f4cc983a41351249550817a6113f445,pdf2zh/pdf2zh.py,44.97915111121739,45.72409093887142,26.0,27.0,221.0,222.0,0.7449398276540291,1.0,1.0,1.0,0.967190994478711,Minor,Minor,YES
5c0434a62f4cc983a41351249550817a6113f445,pdf2zh/pdfinterp.py,5.403608024033589,5.105901502196279,233.0,233.0,1074.0,1077.0,-0.29770652183731,0.0,3.0,1.0,0.995919805492207,Minor,Minor,YES
cef751229501ed799a344713ff186949085729af,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.999149858951568,0.25406637407730703,Minor,Major,NO
cef751229501ed799a344713ff186949085729af,pdf2zh/converter.py,13.547705515678384,14.058697313083995,141.0,137.0,1288.0,1272.0,0.5109917974056101,-4.0,-16.0,0.999644100666046,0.97783410266361,Minor,Minor,YES
cef751229501ed799a344713ff186949085729af,pdf2zh/high_level.py,60.22269575169061,60.14729772258335,23.0,23.0,271.0,273.0,-0.075398029107255,0.0,2.0,0.9999999403953551,0.9901954153744281,Minor,Minor,YES
cef751229501ed799a344713ff186949085729af,pdf2zh/pdf2zh.py,45.72409093887142,45.44431709179383,27.0,27.0,222.0,230.0,-0.279773847077592,0.0,8.0,1.0,0.9687179792331101,Minor,Minor,YES
cef751229501ed799a344713ff186949085729af,pdf2zh/translator.py,,70.78234378179202,,16.0,,52.0,,,,,0.0,Major,Major,YES
cef751229501ed799a344713ff186949085729af,setup.py,75.42417966846843,75.42417966846843,0.0,0.0,39.0,40.0,0.0,0.0,1.0,0.9999040961265561,0.963078612368306,Minor,Minor,YES
bed2aa8e4c510f560b4ea464d048c2936f5dc7a7,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9996295571327211,0.25406637407730703,Minor,Major,NO
bed2aa8e4c510f560b4ea464d048c2936f5dc7a7,pdf2zh/pdf2zh.py,45.44431709179383,45.44431709179383,27.0,27.0,230.0,230.0,0.0,0.0,0.0,1.0,0.9951806768883761,Minor,Minor,YES
7e40cbf437010b281e882841ba8105443271405a,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9996560811996461,0.25406637407730703,Minor,Major,NO
7e40cbf437010b281e882841ba8105443271405a,pdf2zh/converter.py,14.058697313083995,13.994381490975385,137.0,137.0,1272.0,1272.0,-0.064315822108609,0.0,0.0,1.000000238418579,0.9880671599051941,Minor,Minor,YES
7e40cbf437010b281e882841ba8105443271405a,pdf2zh/pdf2zh.py,45.44431709179383,48.503617184994845,27.0,27.0,230.0,234.0,3.059300093201017,0.0,4.0,1.0,0.9758146696970821,Minor,Minor,YES
7e40cbf437010b281e882841ba8105443271405a,pdf2zh/pdfinterp.py,5.105901502196279,4.694182983876075,233.0,236.0,1077.0,1077.0,-0.411718518320203,3.0,0.0,1.0,0.9925949800463061,Minor,Minor,YES
d45bffa04a94dfff74877685004147dbf6e17750,pdf2zh/converter.py,13.994381490975385,13.994381490975385,137.0,137.0,1272.0,1272.0,0.0,0.0,0.0,1.000000238418579,0.998596884504199,Minor,Minor,YES
d45bffa04a94dfff74877685004147dbf6e17750,pdf2zh/pdfinterp.py,4.694182983876075,4.694182983876075,236.0,236.0,1077.0,1077.0,0.0,0.0,0.0,1.0,0.9985757008596281,Minor,Minor,YES
f458a0c742d2bbbc396803a603cab9ee755541e5,pdf2zh/converter.py,13.994381490975385,14.113700555898326,137.0,137.0,1272.0,1272.0,0.11931906492294,0.0,0.0,1.000000238418579,0.997618566361518,Minor,Minor,YES
b9aa11371f462a7d22c4e50fbb2eddf0fa9c5b46,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9995900392532341,0.25406637407730703,Minor,Major,NO
6a4a05161e213222c5d41e07f2ebef9b25885afe,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9997094869613641,0.25406637407730703,Minor,Major,NO
6a4a05161e213222c5d41e07f2ebef9b25885afe,pdf2zh/converter.py,14.113700555898326,14.172817410210817,137.0,137.0,1272.0,1272.0,0.05911685431249,0.0,0.0,1.000000238418579,0.9952469001922781,Minor,Minor,YES
0d008f1f4d7d5bd561a729accdd37f7f676fbfc5,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9997504949569701,0.25406637407730703,Minor,Major,NO
0d008f1f4d7d5bd561a729accdd37f7f676fbfc5,pdf2zh/converter.py,14.172817410210817,14.590077808890129,137.0,137.0,1272.0,1273.0,0.41726039867931203,0.0,1.0,1.000000238418579,0.9963722777741071,Minor,Minor,YES
a0d87c73aa0b1d00c7dabf74c0062d0ef2a9bf98,pdf2zh/converter.py,14.590077808890129,14.319108654996848,137.0,138.0,1273.0,1285.0,-0.270969153893281,1.0,12.0,0.9998227953910821,0.989955528100207,Minor,Minor,YES
a0d87c73aa0b1d00c7dabf74c0062d0ef2a9bf98,pdf2zh/translator.py,70.78234378179202,65.8102809650126,16.0,26.0,52.0,113.0,-4.972062816779427,10.0,61.0,0.9998663067817681,0.44069760738392005,Minor,Major,NO
a4227ba1b4c4895f2d1b884c0496679dda41fd41,pdf2zh/translator.py,65.8102809650126,63.465267945587186,26.0,29.0,113.0,135.0,-2.345013019425408,3.0,22.0,0.9967207312583921,0.573798246831088,Minor,Major,NO
96ffb2827360a8c3e4e8ff81403e92747656aa14,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9997376799583431,0.25406637407730703,Minor,Major,NO
96ffb2827360a8c3e4e8ff81403e92747656aa14,pdf2zh/pdf2zh.py,48.503617184994845,48.503617184994845,27.0,27.0,234.0,234.0,0.0,0.0,0.0,1.0,0.9928684730523761,Minor,Minor,YES
96ffb2827360a8c3e4e8ff81403e92747656aa14,pdf2zh/pdfinterp.py,4.694182983876075,4.494979089177136,236.0,237.0,1077.0,1078.0,-0.199203894698939,1.0,1.0,1.0,0.9961623771155721,Minor,Minor,YES
01071869285d83d58b4d7f0957f7d75bbb7b4b7d,pdf2zh/pdfinterp.py,4.494979089177136,4.310294692849138,237.0,238.0,1078.0,1078.0,-0.18468439632799702,1.0,0.0,1.0,0.9983663884073941,Minor,Minor,YES
d1c246c0e95703cd167e3006aac947b6cac6db46,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9996283054351801,0.25406637407730703,Minor,Major,NO
d1c246c0e95703cd167e3006aac947b6cac6db46,pdf2zh/converter.py,14.319108654996848,14.259554029412582,138.0,138.0,1285.0,1288.0,-0.059554625584265004,0.0,3.0,0.9999998807907101,0.9984777860230841,Minor,Minor,YES
7cd2568db678d6a7d59f944abd4a4ed369a127c3,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9996556639671321,0.25406637407730703,Minor,Major,NO
7cd2568db678d6a7d59f944abd4a4ed369a127c3,pdf2zh/converter.py,14.259554029412582,13.821416013921436,138.0,140.0,1288.0,1297.0,-0.43813801549114606,2.0,9.0,0.9998649954795831,0.985092021544358,Minor,Minor,YES
7cd2568db678d6a7d59f944abd4a4ed369a127c3,pdf2zh/pdf2zh.py,48.503617184994845,48.503617184994845,27.0,27.0,234.0,234.0,0.0,0.0,0.0,1.0,0.990503142714333,Minor,Minor,YES
7cd2568db678d6a7d59f944abd4a4ed369a127c3,pdf2zh/translator.py,63.465267945587186,57.065779209704054,29.0,36.0,135.0,124.0,-6.399488735883132,7.0,-11.0,0.9987177252769471,0.452088466522495,Minor,Major,NO
162ec343559949ea226b9ac91a9be63ca7579bd4,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9997250437736511,0.25406637407730703,Minor,Major,NO
162ec343559949ea226b9ac91a9be63ca7579bd4,setup.py,75.42417966846843,75.42417966846843,0.0,0.0,40.0,42.0,0.0,0.0,2.0,0.999565958976745,0.9499444758938771,Minor,Minor,YES
6ddca277a42ad62f32ab71ab1584ab100a181a4d,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9989294409751891,0.25406637407730703,Minor,Major,NO
6ddca277a42ad62f32ab71ab1584ab100a181a4d,pdf2zh/pdfinterp.py,4.310294692849138,4.152247216809571,238.0,239.0,1078.0,1079.0,-0.158047476039566,1.0,1.0,1.0,0.999006236146266,Minor,Minor,YES
642597c6e49731f526b01ce56cec7f28b02d8319,pdf2zh/pdf2zh.py,48.503617184994845,49.13411661982541,27.0,27.0,234.0,234.0,0.630499434830568,0.0,0.0,1.0,0.9872537347175191,Minor,Minor,YES
94d5559b116a24382b8a545b459114a2650387f5,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9995652437210081,0.25406637407730703,Minor,Major,NO
94d5559b116a24382b8a545b459114a2650387f5,pdf2zh/high_level.py,60.14729772258335,59.743217910541915,23.0,23.0,273.0,279.0,-0.40407981204143706,0.0,6.0,0.999907791614532,0.9748955660145101,Minor,Minor,YES
94d5559b116a24382b8a545b459114a2650387f5,pdf2zh/pdfinterp.py,4.152247216809571,4.468374922671325,239.0,237.0,1079.0,1077.0,0.31612770586175304,-2.0,-2.0,1.0,0.9954556138182311,Minor,Minor,YES
b5a58e697b15f81d59aa29542dfcc5744b615175,pdf2zh/__init__.py,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9996479153633111,0.25406637407730703,Minor,Major,NO
b5a58e697b15f81d59aa29542dfcc5744b615175,setup.py,75.42417966846843,75.42417966846843,0.0,0.0,42.0,42.0,0.0,0.0,0.0,0.9998357892036431,0.9641384561775731,Minor,Minor,YES
c7a20208be8e4e042cfc2882666c311f0f16cdec,setup.py,75.42417966846843,75.42417966846843,0.0,0.0,42.0,42.0,0.0,0.0,0.0,0.9995157718658441,0.9641384561775731,Minor,Minor,YES
44b8b980ac555d04fd6948b01e748d5d5553d2c6,pdf2zh/pdf2zh.py,49.13411661982541,46.45358141551004,27.0,33.0,234.0,257.0,-2.680535204315376,6.0,23.0,0.9982656836509701,0.8682905306924721,Minor,Minor,YES
