File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
./OpenCC/deps/googletest-1.15.0/googletest/test/gtest_unittest.cc,804,15,3,3,random,random,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327).,Use a more secure technique for acquiring random values.,,CWE-327,"    EXPECT_LT(random.Generate(kRange), kRange) << "" for iteration "" << i;",980b4f3fdbc55888eaac8bf74707169f6a6949911905da2f84062bd53cfb46af,2.0.19,FF1048,https://cwe.mitre.org/data/definitions/327.html
./OpenCC/deps/googletest-1.15.0/googletest/test/gtest_unittest.cc,819,29,3,3,random,random,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327).,Use a more secure technique for acquiring random values.,,CWE-327,  testing::internal::Random random(kSeed);,8044c4047aa37fbd705b741299a0fc4068224373f2e6c7a2ec12e18564d7e46a,2.0.19,FF1048,https://cwe.mitre.org/data/definitions/327.html
./OpenCC/deps/googletest-1.15.0/googletest/test/gtest_unittest.cc,821,17,3,3,random,random,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327).,Use a more secure technique for acquiring random values.,,CWE-327,    values[i] = random.Generate(kRange);,52cf593375fb237e7763d8b8c757a475e614ad30dac6d261a576aee557311736,2.0.19,FF1048,https://cwe.mitre.org/data/definitions/327.html
./OpenCC/deps/googletest-1.15.0/googletest/test/gtest_unittest.cc,824,3,3,3,random,random,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327).,Use a more secure technique for acquiring random values.,,CWE-327,  random.Reseed(kSeed);,c2709eb200531ad04e7865042c6fb3fadc930c46ae2e6c7a36d38e936102bf11,2.0.19,FF1048,https://cwe.mitre.org/data/definitions/327.html
./OpenCC/deps/googletest-1.15.0/googletest/test/gtest_unittest.cc,826,26,3,3,random,random,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327).,Use a more secure technique for acquiring random values.,,CWE-327,"    EXPECT_EQ(values[i], random.Generate(kRange)) << "" for iteration "" << i;",261aa86c45dfb95f46235a63e52903dcd9db227c0cb109539c99034bba3c8c99,2.0.19,FF1048,https://cwe.mitre.org/data/definitions/327.html
./OpenCC/deps/googletest-1.15.0/googletest/test/gtest_unittest.cc,891,29,3,3,random,random,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327).,Use a more secure technique for acquiring random values.,,CWE-327,  testing::internal::Random random(1);,4fa0e82f6e4b21034cab05c88bc64dfedc8e7fccaf58dbfbda84b5d74b3f1968,2.0.19,FF1048,https://cwe.mitre.org/data/definitions/327.html
./OpenCC/deps/googletest-1.15.0/googletest/test/gtest_unittest.cc,894,21,3,3,random,random,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327).,Use a more secure technique for acquiring random values.,,CWE-327,"      ShuffleRange(&random, -1, 1, &a),",4db8ea8d56fecdd4ddc6ea1f8d0472ff864015e949449032a966495e8576d6f6,2.0.19,FF1048,https://cwe.mitre.org/data/definitions/327.html
./OpenCC/deps/googletest-1.15.0/googletest/test/gtest_unittest.cc,897,21,3,3,random,random,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327).,Use a more secure technique for acquiring random values.,,CWE-327,"      ShuffleRange(&random, 4, 4, &a),",69be68ffa2a6d4b260c60e56f5c7f64667fa2844113e08118ad2d1dae321ee40,2.0.19,FF1048,https://cwe.mitre.org/data/definitions/327.html
./OpenCC/deps/googletest-1.15.0/googletest/test/gtest_unittest.cc,900,21,3,3,random,random,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327).,Use a more secure technique for acquiring random values.,,CWE-327,"      ShuffleRange(&random, 3, 2, &a),",cf473e1c5eb6bb33e3f16444f7717b946083ce6bfc0857a43770b21fcb0566fd,2.0.19,FF1048,https://cwe.mitre.org/data/definitions/327.html
./OpenCC/deps/googletest-1.15.0/googletest/test/gtest_unittest.cc,903,21,3,3,random,random,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327).,Use a more secure technique for acquiring random values.,,CWE-327,"      ShuffleRange(&random, 3, 4, &a),",77fb546eb9babef44a4701452ff549be8688b3ea4112ea26efbad66a8b9542e2,2.0.19,FF1048,https://cwe.mitre.org/data/definitions/327.html
./OpenCC/deps/pybind11-2.13.1/include/pybind11/detail/init.h,366,6,3,3,random,setstate,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327).,Use a more secure technique for acquiring random values.,,CWE-327,"void setstate(value_and_holder &v_h, T &&result, bool need_alias) {",531e657770914cff34886b166ad8b65d2c3a752a367ebbf657a36c1f243fa6e9,2.0.19,FF1048,https://cwe.mitre.org/data/definitions/327.html
./OpenCC/deps/pybind11-2.13.1/include/pybind11/detail/init.h,375,6,3,3,random,setstate,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327).,Use a more secure technique for acquiring random values.,,CWE-327,"void setstate(value_and_holder &v_h, std::pair<T, O> &&result, bool need_alias) {",d77edf71eb61bad027c0aac74b79891641e5ce73b5e4207667d7ac1702ed81a5,2.0.19,FF1048,https://cwe.mitre.org/data/definitions/327.html
./OpenCC/deps/pybind11-2.13.1/include/pybind11/detail/init.h,424,17,3,3,random,setstate,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327).,Use a more secure technique for acquiring random values.,,CWE-327,                setstate<Class>(,704f71afea6ad8d388437bf947ff051f1833b9c06888c6a4c4b16c7e6328a9fb,2.0.19,FF1048,https://cwe.mitre.org/data/definitions/327.html
./OpenCC/deps/pybind11-2.13.1/include/pybind11/pybind11.h,2291,35,3,3,random,setstate,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327).,Use a more secure technique for acquiring random values.,,CWE-327,                detail::initimpl::setstate<Base>(,bda68e52888e80a965e23ed8339768d7bcfd971579bdd8db15cd6204e58e4180,2.0.19,FF1048,https://cwe.mitre.org/data/definitions/327.html
./OpenCC/deps/pybind11-2.13.1/tests/test_embed/catch.cpp,23,42,3,3,buffer,getenv,"Environment variables are untrustable input if they can be set by an attacker.  They can have any content and length, and the same variable can be set more than once (CWE-807, CWE-20).",Check environment variables carefully before using them.,,"CWE-807, CWE-20","    const char *preexisting_pythonpath = getenv(""PYTHONPATH"");",fa9e31345a6c372bccb713b1e0303d5185edecb51773768db877a69780b8927b,2.0.19,FF1053,https://cwe.mitre.org/data/definitions/807.html
./OpenCC/src/tools/CommandLine.cpp,91,43,3,3,tmpfile,tmpnam,Temporary file race condition (CWE-377).,,,CWE-377,    const std::string tempFileName = std::tmpnam(nullptr);,6e8838ef53c37de414c4592be1839456f06ed1a360e8fb957529d39f5113f311,2.0.19,FF1037,https://cwe.mitre.org/data/definitions/377.html
./OpenCC/src/tools/CommandLine.cpp,95,34,3,3,buffer,getenv,"Environment variables are untrustable input if they can be set by an attacker.  They can have any content and length, and the same variable can be set more than once (CWE-807, CWE-20).",Check environment variables carefully before using them.,,"CWE-807, CWE-20","    const char* tmpDirEnv = std::getenv(""TMPDIR"");",9a77608d9894211e95796b52e30a853298966b4ba9b1b7b81fba74173fbb3431,2.0.19,FF1053,https://cwe.mitre.org/data/definitions/807.html
./OpenCC/data/dictionary/DictionaryTest.cpp,64,7,2,2,misc,fopen,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"      fopen(UTF8Util::GetPlatformString(dictionaryFileName).c_str(), ""rb"");",fe34c7601ffb778568e86631bd244509d4d053c99633705dfa5acc986e92c974,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./OpenCC/data/dictionary/DictionaryTest.cpp,74,18,2,2,misc,fopen,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,  FILE* fp_bin = fopen(,ed59f4529b5e033981f5071708340cf0385b06832c978c5b94c1c8d2f0ef6d31,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./OpenCC/data/dictionary/DictionaryTest.cpp,83,7,2,2,misc,fopen,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"      fopen(UTF8Util::GetPlatformString(textDictionaryFileName).c_str(), ""rb"");",a2b7f2a3ef08117832487d7e396af4c4f5886db5eea8425db41852d511e843a2,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./OpenCC/deps/darts-clone-0.32/darts.h,242,7,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"  int open(const char *file_name, const char *mode = ""rb"",",45f79fe0b8c21a4a3107091c194e4b61c1ea3ace6920562aec46a301a948c4dc,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./OpenCC/deps/darts-clone-0.32/darts.h,327,34,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"int DoubleArrayImpl<A, B, T, C>::open(const char *file_name,",07f50408452a71398b02abcedd44d94261acee7366cf6ce9d829c247e619393e,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./OpenCC/deps/darts-clone-0.32/darts.h,335,26,2,2,misc,fopen,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"  std::FILE *file = std::fopen(file_name, mode);",b153fe7285f70d6f3fe47052d39f600e38e67034a5328f0822fa036dbaa61ad3,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./OpenCC/deps/darts-clone-0.32/darts.h,391,26,2,2,misc,fopen,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"  std::FILE *file = std::fopen(file_name, mode);",b153fe7285f70d6f3fe47052d39f600e38e67034a5328f0822fa036dbaa61ad3,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./OpenCC/deps/google-benchmark/src/benchmark.cc,513,17,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,    output_file.open(fname);,b8ca2890e3e9ef2d9e156d25f72e69448903565412dadc86631cb99493d7fd20,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./OpenCC/deps/google-benchmark/src/colorprint.cc,91,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,  char local_buff[256];,cfc7294d5c999da4f2f25f7946ed034ac0388e219f075b1b983115d655cfdaae,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/google-benchmark/src/sysinfo.cc,101,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char bytes[8];,eee2cbe67b8158ec9d4d457a3e052567c8855378cf7cc9a87093149fb1433450,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/google-benchmark/src/sysinfo.cc,137,10,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"    std::memcpy(arr.data(), data(), arr_size);",b32a4ddb6d4252b4f9c01fd2e8789dde609f18009cae5c8339a1e633bc892a45,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
./OpenCC/deps/google-benchmark/src/sysinfo.cc,420,3,2,2,buffer,TCHAR,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,  TCHAR hostname[COUNT] = {'\0'};,4f044b28fd1f68b2328941b9252f9c4706703e5a33ba6fbd21c149143bd2ab48,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/google-benchmark/src/sysinfo.cc,459,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,  char hostname[HOST_NAME_MAX];,3dae75f44c7586565de5b5935394336f85a01dfe49e477a58037302bf308d464,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/google-benchmark/src/timers.cc,217,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,  char tz_offset[41];,c84779a4260af2601cc09f24a12d25e0bc36ea1b3d632ecba7e4a5aaba834d14,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/google-benchmark/src/timers.cc,219,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,  char storage[128];,ce282118cc85d7b69ebf405a9f39be967df633cf231ecf2e52e674948fc6f409,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/google-benchmark/test/donotoptimize_test.cc,20,21,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    static unsigned char arr[2] = {};,92b1030d551b3f6b48996a955ff5fd34ea6bc9cf26f1ae69ce3ad54684bec3aa,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/google-benchmark/test/donotoptimize_test.cc,32,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"  char buffer1[1] = """";",07866f1bd635a3d6e5789eec0b2052e6455eeb732914c9b53eec397797b8f325,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/google-benchmark/test/donotoptimize_test.cc,35,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"  char buffer2[2] = """";",584e481e0a705fb3832265bbb3e6030afe0d1717f35af1d197946cdfe1672e53,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/google-benchmark/test/donotoptimize_test.cc,38,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"  char buffer3[3] = """";",cd39f5fe8b7151e164b6b07e08d168ec0a06f37dabaa3bd125913d24256cba5d,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/google-benchmark/test/donotoptimize_test.cc,41,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"  char buffer8[8] = """";",7f5de4eae3a79719f9b990e73b73f436c83999c89d5ff2826002d9b60ad54158,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/google-benchmark/test/donotoptimize_test.cc,44,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"  char buffer20[20] = """";",421f589c294a303fa4c62be28c9d6914adc91ad5b0692ea90a0744045b6bd615,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/google-benchmark/test/donotoptimize_test.cc,47,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"  char buffer1024[1024] = """";",efaf7b7fea9ebc6527761ed07d2b96b5bc7c195076180f5526301bc4e398e423,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/google-benchmark/test/donotoptimize_test.cc,51,9,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"  const char const_buffer1[1] = """";",5e62f8ab005102b4e5f020e3814c2c93f1ef9aea4137e31bed3a2011f6e66d8c,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/google-benchmark/test/donotoptimize_test.cc,54,9,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"  const char const_buffer2[2] = """";",1c4a8b18e5910428594cb3d74f7cf8f55e47e0a8a89d145c5ecd4c578b91bc0b,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/google-benchmark/test/donotoptimize_test.cc,57,9,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"  const char const_buffer3[3] = """";",f31ee4ae3f44171887e0b2e42faf6fd751b1e6d1a8d8a9f3a9f9bfaa0eef234d,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/google-benchmark/test/donotoptimize_test.cc,60,9,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"  const char const_buffer8[8] = """";",0f5a77c505746a4f02a3d82ba9e39fb6672223ee94044c6f14f749324121c308,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/google-benchmark/test/donotoptimize_test.cc,63,9,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"  const char const_buffer20[20] = """";",8a7cebab022d56b648c7d9fe6de7bdcbba4483b020163c336d5b9a4e82ec2130,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/google-benchmark/test/donotoptimize_test.cc,66,9,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"  const char const_buffer1024[1024] = """";",ba35e1af2f0cd3c007664ee22c8b03629bafee84ee04ee55e1b5ae00dc296795,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/googletest-1.15.0/googlemock/test/gmock-internal-utils_test.cc,457,20,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,  int skip_count = atoi(log.substr(expected_message.size()).c_str());,c9eb4b21fbeebdbf38a77ece83fe6e8afe776f45b5ad0e6e2de0ea701c07a420,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
./OpenCC/deps/googletest-1.15.0/googlemock/test/gmock-more-actions_test.cc,624,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,  char ch[4] = {};,35390683c436833bd9e1019cd74cf4bd8b85efd00b26c55ffd87165121d9be33,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/googletest-1.15.0/googletest/include/gtest/internal/gtest-port.h,2145,10,2,2,misc,fopen,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"  return fopen(path, mode);",180e6d44f8dc39eed5995da7d89f31be0ecb57a45756aa80d0364fe2f4b34899,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./OpenCC/deps/googletest-1.15.0/googletest/samples/sample2.cc,42,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"  memcpy(clone, a_c_string, len + 1);",c719a5095806acea84721b8269d3d2b5a3c9a60ac6b7fb2a0adb7c3efdcb5991,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
./OpenCC/deps/googletest-1.15.0/googletest/src/gtest-death-test.cc,356,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,  char buffer[256];,d5d907b68d99be1baddc98e0fc166ee114af89e675d9dc4fd79eb10ffb032b27,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/googletest-1.15.0/googletest/src/gtest-death-test.cc,792,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,  char executable_path[_MAX_PATH + 1];  // NOLINT,fa04b0314b2e43bb66452f54ef23f69220e49ba71f57ea4a2111c3b7a7d2c06e,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/googletest-1.15.0/googletest/src/gtest-death-test.cc,1263,22,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"  const int cwd_fd = open(""."", O_RDONLY);",5109e33115848d9a14c4ce8fcc7411f48e4e8f518af5d063382acdb31a57f708,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./OpenCC/deps/googletest-1.15.0/googletest/src/gtest-filepath.cc,111,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,  char cwd[GTEST_PATH_MAX_ + 1] = {'\0'};,4af2f808a89b1e26925be2b096f58b00272953f23e897c6763b8f9879af6ff4a,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/googletest-1.15.0/googletest/src/gtest-filepath.cc,114,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,  char cwd[GTEST_PATH_MAX_ + 1] = {'\0'};,4af2f808a89b1e26925be2b096f58b00272953f23e897c6763b8f9879af6ff4a,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/googletest-1.15.0/googletest/src/gtest-port.cc,220,18,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"  const int fd = open(""/proc/self/as"", O_RDONLY);",96b7c858bc26eafd6ee11be278cafd7162f9da5decd27fd196b6244136f2bcaa,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./OpenCC/deps/googletest-1.15.0/googletest/src/gtest-port.cc,1073,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char temp_dir_path[MAX_PATH + 1] = {'\0'};   // NOLINT,c7b5feb3eb92baf3162839ca15229bcff112ef70b2426a02ad20f55b3ce1240e,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/googletest-1.15.0/googletest/src/gtest-port.cc,1074,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char temp_file_path[MAX_PATH + 1] = {'\0'};  // NOLINT,0ca34dc4fd3daa328c806e412a77c5aef2e029b3472662bc2b5766352da41042,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/googletest-1.15.0/googletest/src/gtest-port.cc,1111,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char user_temp_dir[PATH_MAX + 1];,bd61f62e6372f66b7b4e37d6e3a3acb9478f984308112299626f782312a34451,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/googletest-1.15.0/googletest/src/gtest-port.cc,1142,31,2,2,tmpfile,mkstemp,"Potential for temporary file vulnerability in some circumstances.  Some older Unix-like systems create temp files with permission to write by all by default, so be sure to set the umask to override this. Also, some older Unix systems might fail to use O_EXCL when opening the file, so make sure that O_EXCL is used by the library (CWE-377).",,,CWE-377,    const int captured_fd = ::mkstemp(const_cast<char*>(name_template.data()));,1c7e4d1162dbcf609ce46e7cc0e1645451d47b9ba37264ce76cf9777001763fd,2.0.19,FF1039,https://cwe.mitre.org/data/definitions/377.html
./OpenCC/deps/googletest-1.15.0/googletest/src/gtest-printers.cc,72,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"  char text[5] = """";",53200e04f76f14f937bdaa8549fe8d3c24560aff72582c0d5beb04c9bf6b7531,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./OpenCC/deps/googletest-1.15.0/googletest/src/gtest-printers.cc,298,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,  char buf[40];,443b5883226e16d46cd88dfb8bff3801490a0d587f8a86fbd4165da22e8465dd,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
